source_file,line,question,kg,representation,prompt_type,temperature_label,cq_complexity,expected,got,TP,FP,TN,FN
kgsel_cot_temp0_nen_axiom_ttl.jsonl,156,"What are all the known relatives of enslaved individuals, including their relationships and locations?",enslaved,ttl,cot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,157,What colleges are associated with universities in each city?,corescholarrich,axiom,cot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,158,What are all the available geographical places and their names?,kwg,nen,cot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,159,What agents work in or are associated with which departments?,corescholarrich,axiom,cot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,160,Which samples are associated with a given place or feature?,gmo,nen,cot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,161,Who are all the available authors?,currkg,axiom,cot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,162,"Which cruises are missing vessel, date, place, or identifier information?",gmo,nen,cot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,163,What names or titles are associated with each cruise?,gmo,nen,cot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,164,What are all the available damage details that have been impacted by a hazard?,kwg,ttl,cot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,165,How many modules belong to each category?,currkg,axiom,cot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,166,What levels are assigned to each module?,currkg,nen,cot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,167,"Which cruises are missing vessel, date, place, or identifier information?",gmo,axiom,cot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,168,What are all the available earthquake hazards and how many are there?,kwg,nen,cot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,169,Which authors have contributed to multiple media resources?,currkg,axiom,cot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,170,"What are all the enslaved people associated with each owner in each place and time, and how many were there?",enslaved,ttl,cot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,171,What are all the available population counts of enslaved people by place and year?,enslaved,axiom,cot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,172,What are all the available damage details that have been impacted by a hazard?,kwg,nen,cot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,173,What formats are available for digital objects?,gmo,axiom,cot,temp0.0,simple,gmo,currkg,0,1,0,1
kgsel_cot_temp0_nen_axiom_ttl.jsonl,174,"Which people participated in multiple cruises, and did their roles change across cruises?",gmo,nen,cot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,175,"Which persona is associated with which learning path, and what are the learning steps within that path?",currkg,ttl,cot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,176,What are all available publications and their DOI values?,corescholarrich,nen,cot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,177,"What are all the enslaved individuals and who enslaved them, including locations?",enslaved,nen,cot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,178,How many modules belong to each category?,currkg,ttl,cot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,179,What are all available universities and their city values?,corescholarrich,ttl,cot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,180,What agents work in or are associated with which departments?,corescholarrich,nen,cot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,181,What authors are advised by which advisors?,corescholarrich,axiom,cot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,182,What are the most common relationships?,currkg,nen,cot,temp0.0,moderate,currkg,enslaved,0,1,0,1
kgsel_cot_temp0_nen_axiom_ttl.jsonl,183,What are all the available geographical places and their names?,kwg,ttl,cot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,184,What colleges are associated with universities in each city?,corescholarrich,nen,cot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,185,Which vessel or platform was used for each cruise?,gmo,nen,cot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,186,What formats are available for digital objects?,gmo,ttl,cot,temp0.0,simple,gmo,currkg,0,1,0,1
kgsel_cot_temp0_nen_axiom_ttl.jsonl,187,"What are all the available earthquake hazards, their details, and their types?",kwg,nen,cot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,188,"What are all the enslaved individuals who contributed labor to construction projects, such as the state capitol, and what were their roles?",enslaved,ttl,cot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,189,What are all the enslaved people by county and by century?,enslaved,axiom,cot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,190,What are all available authors?,corescholarrich,nen,cot,temp0.0,simple,corescholarrich,currkg,0,1,0,1
kgsel_cot_temp0_nen_axiom_ttl.jsonl,191,What are all available publications and their submission dates?,corescholarrich,nen,cot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,192,Which organizations sponsored the most cruises?,gmo,nen,cot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,193,Which samples are associated with a given place or feature?,gmo,ttl,cot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,194,Which authors have co-authored the most media resources?,currkg,axiom,cot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,195,Which departments have the highest number of agents missing family name information?,corescholarrich,axiom,cot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,196,Who are all the available authors?,currkg,nen,cot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,197,"What are all the enslaved individuals categorized by gender, ethnicity, and location (e.g., on plantation X or of XXXX ethnicity)?",enslaved,ttl,cot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,198,What are all the median ages of enslaved individuals who escaped by location and time periods?,enslaved,axiom,cot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,199,Which topics have the most cross-references?,currkg,axiom,cot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,200,Which organizations sponsored the most cruises?,gmo,ttl,cot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,201,What are all available departments?,corescholarrich,ttl,cot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,202,"What are all the enslaved individuals who contributed labor to construction projects, such as the state capitol, and what were their roles?",enslaved,axiom,cot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,203,What are the top 10 most referenced media resources?,currkg,ttl,cot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,204,"What are all the documented skill categories associated with enslaved individuals, broken down by ethnic group, and their percentages?",enslaved,axiom,cot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,205,"Which cruises involved the same PI, vessel, and sponsoring organization?",gmo,nen,cot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,206,What are all available universities and their city values?,corescholarrich,axiom,cot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,207,"What are all the recorded marriage events between enslaved individuals, categorized by same or different ethnic groupings, and their percentages?",enslaved,nen,cot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,208,What are all the damage details available done by storm-specific hazards that are related to a geographical place within a certain temporal extent?,kwg,nen,cot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,209,What formats are available for digital objects?,gmo,nen,cot,temp0.0,simple,gmo,currkg,0,1,0,1
kgsel_cot_temp0_nen_axiom_ttl.jsonl,210,"What are all the enslaved individuals categorized by gender, ethnicity, and location (e.g., on plantation X or of XXXX ethnicity)?",enslaved,axiom,cot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,211,"What are all the enslaved individuals and who enslaved them, including locations?",enslaved,ttl,cot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,212,"What people participated in each cruise, and what roles did they have?",gmo,ttl,cot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,213,What are all the covered topics?,currkg,ttl,cot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,214,What are all available publications and their submission dates?,corescholarrich,ttl,cot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,215,Who are all the available authors?,currkg,ttl,cot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,216,What names or titles are associated with each cruise?,gmo,ttl,cot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,217,What are all the common names of enslaved children during the Revolutionary War era?,enslaved,axiom,cot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,218,What are all the covered topics?,currkg,axiom,cot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,219,What are all the available flood-specific hazard attributes and their details related to all geographical places?,kwg,nen,cot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,220,Are there Personas that have overlapping Learning Paths?,currkg,nen,cot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,221,"What are all the available demographic attributes like population, household units, etc., associated with all geographical places?",kwg,axiom,cot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,222,What are the most common relationships?,currkg,ttl,cot,temp0.0,moderate,currkg,enslaved,0,1,0,1
kgsel_cot_temp0_nen_axiom_ttl.jsonl,223,"Which cruises involved the same PI, vessel, and sponsoring organization?",gmo,axiom,cot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,224,What are all the available storm-specific hazard attributes and their details related to all geographical places?,kwg,axiom,cot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_cot_temp0_nen_axiom_ttl.jsonl,225,What are all the geographical places associated with enslaved people and their relationships to those places?,enslaved,nen,cot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,1,What are all the geographical places associated with enslaved people and their relationships to those places?,enslaved,ttl,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,2,What are all available publications and their submission dates?,corescholarrich,ttl,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,3,What names or titles are associated with each cruise?,gmo,ttl,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,4,"Which persona is associated with which learning path, and what are the learning steps within that path?",currkg,nen,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,5,What are all available cruises or expeditions?,gmo,axiom,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,6,What are all the available geographical places and their names?,kwg,nen,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,7,Which vessel or platform was used for each cruise?,gmo,nen,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,8,What colleges are associated with universities in each city?,corescholarrich,ttl,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,9,What are the most common relationships?,currkg,axiom,0_shot,temp0.0,moderate,currkg,enslaved,0,1,0,1
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,10,What are all the common names of enslaved children during the Revolutionary War era?,enslaved,axiom,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,11,What are all the available tornado-specific hazard attributes related to all geographical places and how many are there?,kwg,ttl,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,12,Which authors have contributed to multiple media resources?,currkg,ttl,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,13,"What are all the known relatives of enslaved individuals, including their relationships and locations?",enslaved,ttl,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,14,Which cruises have both temporal and spatial information?,gmo,axiom,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,15,"What are the ""prerequisite chains"" in learning paths?",currkg,nen,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,16,What are all available departments?,corescholarrich,axiom,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,17,What are all the covered topics?,currkg,ttl,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,18,What are all available publications and their DOI values?,corescholarrich,ttl,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,19,What publication types have the longest average time between submission and publication?,corescholarrich,nen,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,20,What are all the enslaved children recorded according to locations and time periods?,enslaved,nen,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,21,"What are all the enslaved individuals and who enslaved them, including locations?",enslaved,ttl,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,22,What are all the available flood-specific hazard attributes and their details related to all geographical places?,kwg,axiom,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,23,"Which persona is associated with which learning path, and what are the learning steps within that path?",currkg,ttl,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,24,"What are all the available earthquake hazards, their details, and their types?",kwg,nen,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,25,Which vessels conducted the most cruises?,gmo,ttl,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,26,What are all the available records about individuals identified as enslaved or formerly enslaved according to locations and periods?,enslaved,axiom,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,27,"What are all the available demographic attributes like population, household units, etc., associated with all geographical places?",kwg,axiom,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,28,What are all the available tornado-specific hazard attributes related to all geographical places and how many are there?,kwg,nen,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,29,Which departments have the highest number of agents missing family name information?,corescholarrich,ttl,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,30,What are all the enslaved people by county and by century?,enslaved,nen,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,31,Which topics have the most cross-references?,currkg,nen,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,32,What are all the available impact factor details for all hazard events?,kwg,nen,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,33,What formats are available for digital objects?,gmo,nen,0_shot,temp0.0,simple,gmo,currkg,0,1,0,1
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,34,Which samples are associated with a given place or feature?,gmo,axiom,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,35,What are the top 10 most referenced media resources?,currkg,ttl,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,36,What are all the available damage details that have been impacted by a hazard?,kwg,axiom,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,37,What are all available universities and their city values?,corescholarrich,ttl,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,38,What are all the damage details available done by tornado-specific hazards that are related to a geographical place within a certain temporal extent?,kwg,ttl,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,39,What are all the covered topics?,currkg,axiom,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,40,What type or category is assigned to each cruise?,gmo,ttl,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,41,"What are all the documented skill categories associated with enslaved individuals, broken down by ethnic group, and their percentages?",enslaved,nen,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,42,How many modules belong to each category?,currkg,axiom,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,43,What names or titles are associated with each cruise?,gmo,axiom,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,44,What are all the available records about individuals identified as enslaved or formerly enslaved according to locations and periods?,enslaved,nen,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,45,What formats are available for digital objects?,gmo,axiom,0_shot,temp0.0,simple,gmo,currkg,0,1,0,1
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,46,"What are all the enslaved people associated with each owner in each place and time, and how many were there?",enslaved,axiom,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,47,"What are all the documented skill categories associated with enslaved individuals, broken down by ethnic group, and their percentages?",enslaved,ttl,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,48,What are all available publications and their submission dates?,corescholarrich,axiom,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,49,Which topics have the most cross-references?,currkg,axiom,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,50,What are the different types of media resources?,currkg,axiom,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,51,"What are all the enslaved people associated with each owner in each place and time, and how many were there?",enslaved,ttl,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,52,What are the media resources linked to multiple topics?,currkg,axiom,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,53,What are all the available health-related concerns or attributes of all geographical places?,kwg,axiom,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,54,What are the top 10 most referenced media resources?,currkg,nen,0_shot,temp0.0,moderate,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,55,What type or category is assigned to each cruise?,gmo,axiom,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,56,"Which people participated in multiple cruises, and did their roles change across cruises?",gmo,ttl,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,57,Are there Personas that have overlapping Learning Paths?,currkg,ttl,0_shot,temp0.0,complex,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,58,Which samples are associated with a given place or feature?,gmo,ttl,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,59,What are all the available geographical places and their names?,kwg,ttl,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,60,"What are all the known relatives of enslaved individuals, including their relationships and locations?",enslaved,axiom,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,61,What publications are associated with each field of study?,corescholarrich,ttl,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,62,What publications involve people from more than one department?,corescholarrich,axiom,0_shot,temp0.0,complex,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,63,What are all the available flood-specific hazard attributes and their details related to all geographical places?,kwg,nen,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,64,What are all the enslaved children recorded according to locations and time periods?,enslaved,axiom,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,65,"What are all the available earthquake hazards, their details, and their types?",kwg,ttl,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,66,Who are all the available authors?,currkg,axiom,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,67,What are all the enslaved individuals who lived in each location in each time period?,enslaved,nen,0_shot,temp0.0,complex,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,68,"What are all the enslaved individuals and who enslaved them, including locations?",enslaved,nen,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,69,What are all the available earthquake hazards and how many are there?,kwg,ttl,0_shot,temp0.0,simple,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,70,What are all the enslaved people by county and by century?,enslaved,ttl,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,71,"What are all the enslaved people associated with each owner in each place and time, and how many were there?",enslaved,nen,0_shot,temp0.0,moderate,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,72,What are all the common names of enslaved children during the Revolutionary War era?,enslaved,ttl,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,73,What are all available departments?,corescholarrich,nen,0_shot,temp0.0,simple,corescholarrich,corescholarrich,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,74,What are all the available damage details that have been impacted by a hazard?,kwg,nen,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,75,"What identifiers are assigned to each vessel, platform, or cruise?",gmo,nen,0_shot,temp0.0,simple,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,76,What are all the available learning media?,currkg,nen,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,77,Which organizations sponsored the most cruises?,gmo,nen,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,78,"What are all the hurricane-specific hazard attributes available that are related to a geographical place, and all the damage impact details available and their temporal data if available?",kwg,ttl,0_shot,temp0.0,complex,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,79,What are all the available learning media?,currkg,axiom,0_shot,temp0.0,simple,currkg,currkg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,80,Which samples are associated with a given place or feature?,gmo,nen,0_shot,temp0.0,moderate,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,81,What are all the enslaved people by county and by century?,enslaved,axiom,0_shot,temp0.0,simple,enslaved,enslaved,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,82,What are the most common relationships?,currkg,ttl,0_shot,temp0.0,moderate,currkg,enslaved,0,1,0,1
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,83,What are all the available tornado-specific hazard attributes related to all geographical places and how many are there?,kwg,axiom,0_shot,temp0.0,moderate,kwg,kwg,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,84,"Which people participated in multiple cruises, and did their roles change across cruises?",gmo,axiom,0_shot,temp0.0,complex,gmo,gmo,1,0,0,0
kgsel_0shot_temp0_nen_axiom_ttl.jsonl,85,What publications are associated with each field of study?,corescholarrich,axiom,0_shot,temp0.0,moderate,corescholarrich,corescholarrich,1,0,0,0
